CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,target,Age,Unemployed,Years_Employed
F,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,High skill tech staff,1.0,0,33,0,3.9178082191780814
M,0,1,0,180000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,1,0,High skill tech staff,1.0,0,26,0,3.408219178082192
M,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Sales staff,1.0,0,49,0,5.252054794520548
F,0,1,1,180000.0,Working,Secondary / secondary special,Married,With parents,1,0,1,1,Sales staff,3.0,0,22,0,3.887671232876712
F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,0,50,0,19.96712328767123
F,0,1,1,67500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Accountants,2.0,0,30,0,5.717808219178083
F,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2.0,0,54,0,11.208219178082192
M,1,0,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0,32,0,2.4465753424657533
M,1,1,1,135000.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Laborers,3.0,0,31,0,13.723287671232876
F,1,1,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,2.0,0,37,0,11.353424657534246
F,1,1,3,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,5.0,0,39,0,2.421917808219178
M,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,High skill tech staff,2.0,0,60,0,19.46027397260274
M,1,1,1,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,1,1,Core staff,3.0,0,24,0,1.8438356164383565
F,1,0,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Accountants,3.0,0,33,0,7.695890410958904
F,0,1,1,175500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Cleaning staff,3.0,0,45,0,0.3616438356164383
F,1,1,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,49,0,8.605479452054794
M,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,44,0,6.684931506849315
F,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,1,0,Core staff,1.0,0,28,0,2.241095890410959
F,0,0,0,135000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2.0,0,44,0,5.8054794520547945
F,1,0,1,225000.0,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Core staff,3.0,0,37,0,2.684931506849315
M,1,1,0,360000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,0,51,0,14.87945205479452
F,1,0,0,112500.0,Working,Higher education,Married,Municipal apartment,1,0,0,0,Unknown,2.0,0,42,0,4.298630136986302
M,1,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Laborers,1.0,0,39,0,5.706849315068493
M,1,0,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0,32,0,2.4465753424657533
F,1,0,1,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Accountants,3.0,0,37,0,2.1205479452054794
F,1,1,0,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,2.0,0,33,0,10.183561643835615
F,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,49,0,11.63013698630137
F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,2.0,0,59,1,0.0
M,0,0,0,180000.0,State servant,Secondary / secondary special,Married,Office apartment,1,1,0,0,Managers,2.0,0,28,0,3.9863013698630136
F,0,1,2,126000.0,Working,Higher education,Married,House / apartment,1,0,1,1,High skill tech staff,4.0,0,34,0,13.424657534246576
M,1,0,0,270000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,62,1,0.0
M,0,1,0,198000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,67,1,0.0
F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,0,26,0,3.2684931506849315
F,0,0,0,67500.0,State servant,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Unknown,1.0,0,51,0,31.78904109589041
F,0,0,0,405000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Unknown,2.0,0,29,0,5.263013698630137
F,0,1,1,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Sales staff,3.0,0,30,0,2.9753424657534246
M,1,0,2,225000.0,State servant,Higher education,Married,With parents,1,0,0,0,High skill tech staff,4.0,0,29,0,4.216438356164384
F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,55,1,0.0
F,1,1,0,103500.0,State servant,Higher education,Separated,House / apartment,1,1,1,0,Core staff,1.0,0,46,0,22.115068493150684
F,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,27,0,2.8273972602739725
F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0,47,0,18.775342465753425
F,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,3.0,0,35,0,3.4
F,0,1,0,141750.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Unknown,2.0,0,55,1,0.0
F,0,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,Managers,4.0,0,35,0,5.693150684931507
F,0,0,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,54,0,12.772602739726029
F,0,0,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,Cooking staff,1.0,0,40,0,3.054794520547945
M,0,0,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,55,1,0.0
M,0,1,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,4.0,0,36,0,1.5534246575342463
M,1,1,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,3.0,0,39,0,4.465753424657534
F,1,1,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,Sales staff,1.0,0,32,0,0.7808219178082192
M,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,0,51,0,3.241095890410959
F,0,1,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,54,0,3.2575342465753425
F,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,0,44,0,1.6
M,1,0,0,112500.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,46,1,0.0
F,0,0,2,225000.0,Working,Higher education,Married,House / apartment,1,1,0,1,Core staff,4.0,0,30,0,4.778082191780822
F,1,0,0,270000.0,Working,Higher education,Married,House / apartment,1,0,1,0,Sales staff,2.0,0,28,0,1.547945205479452
F,0,1,0,52650.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,48,1,0.0
F,1,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Laborers,2.0,0,43,0,4.934246575342466
F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,28,0,4.410958904109589
M,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,54,0,16.356164383561644
M,1,0,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,63,1,0.0
M,0,1,1,243000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Laborers,2.0,0,36,0,14.454794520547946
F,0,1,0,180000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,1,0,1,0,Unknown,1.0,0,62,1,0.0
F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,Core staff,2.0,0,42,0,15.068493150684931
F,0,1,0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,67,1,0.0
M,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Core staff,2.0,0,47,0,7.397260273972603
M,0,0,0,81000.0,Working,Secondary / secondary special,Married,With parents,1,1,0,0,Laborers,2.0,0,31,0,1.8383561643835615
M,1,1,0,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Security staff,2.0,0,62,0,2.873972602739726
F,0,1,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,1,0,1,0,Drivers,1.0,0,62,0,5.6219178082191785
M,1,0,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,3.0,0,47,0,4.405479452054794
M,1,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,2.0,0,44,0,7.052054794520548
F,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0,42,0,1.2876712328767124
F,1,1,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0,31,0,4.728767123287671
M,0,0,1,180000.0,Commercial associate,Lower secondary,Married,House / apartment,1,1,0,0,Laborers,3.0,0,29,0,6.802739726027397
F,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,High skill tech staff,1.0,0,27,0,8.29041095890411
F,1,0,1,135000.0,Working,Higher education,Civil marriage,Rented apartment,1,0,0,0,Unknown,3.0,0,34,0,4.531506849315068
M,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Sales staff,1.0,0,49,0,5.252054794520548
F,0,0,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,0,Accountants,1.0,0,37,0,1.2575342465753423
F,0,0,2,193500.0,Working,Higher education,Married,With parents,1,1,1,0,Unknown,4.0,0,41,0,20.86027397260274
F,0,1,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,1,63,1,0.0
F,1,0,0,360000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Unknown,2.0,0,56,1,0.0
F,0,1,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,Laborers,1.0,0,42,0,8.860273972602739
M,0,1,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Core staff,1.0,0,33,0,8.786301369863013
M,1,1,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,3.0,0,51,1,0.0
M,0,1,0,247500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,2.0,0,28,0,9.838356164383562
F,1,1,0,189000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,1.0,0,65,1,0.0
F,0,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,48,0,11.558904109589042
F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,62,1,0.0
F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,58,1,0.0
F,0,1,0,189000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,57,1,0.0
F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,1,0,1,1,Unknown,2.0,0,49,0,1.1643835616438356
F,0,0,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Accountants,1.0,0,48,0,0.9287671232876712
F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Waiters/barmen staff,2.0,0,42,0,4.934246575342466
F,0,0,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0,36,0,7.4520547945205475
F,0,1,0,175500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,64,1,0.0
F,0,1,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,0,0,Unknown,2.0,0,25,0,4.7972602739726025
M,0,1,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,46,1,0.0
F,1,1,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,49,0,8.605479452054794
F,0,0,0,208350.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,59,1,0.0
F,0,1,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,1,Unknown,3.0,0,40,0,12.446575342465753
F,0,0,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Accountants,1.0,0,48,0,0.9287671232876712
F,1,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,3.0,0,38,0,4.756164383561644
F,0,0,0,135000.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2.0,0,29,0,3.5178082191780824
M,1,0,1,180000.0,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,2.0,0,40,0,17.043835616438358
M,1,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Unknown,1.0,0,26,0,3.1315068493150684
F,0,1,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,52,1,0.0
F,0,1,0,270000.0,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1.0,0,64,0,9.416438356164385
F,0,1,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,53,0,2.389041095890411
M,1,1,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Drivers,1.0,0,50,0,0.5780821917808219
M,0,1,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,1,1,1,0,Core staff,1.0,0,45,0,23.936986301369863
F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,61,1,0.0
F,0,1,1,198000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,3.0,0,50,1,0.0
F,0,1,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,60,1,0.0
M,1,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,56,1,0.0
M,1,0,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,0,28,0,5.145205479452055
M,1,1,1,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3.0,0,38,0,4.931506849315069
F,0,1,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0,22,0,1.0136986301369864
M,1,0,2,184500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Drivers,4.0,0,34,0,2.536986301369863
F,0,1,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,3.0,0,39,0,6.882191780821918
F,0,1,0,157500.0,Working,Higher education,Civil marriage,With parents,1,0,0,0,Accountants,2.0,0,22,0,1.8465753424657532
M,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,0,27,0,5.684931506849315
F,0,1,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2.0,0,58,0,2.213698630136986
F,0,1,0,94500.0,Pensioner,Lower secondary,Married,House / apartment,1,0,0,0,Unknown,2.0,0,59,1,0.0
M,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,High skill tech staff,2.0,0,28,0,3.4493150684931506
F,0,1,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,1,Core staff,3.0,0,26,0,5.613698630136986
F,0,0,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,0,Core staff,1.0,0,67,0,21.194520547945206
M,1,0,1,90000.0,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,3.0,0,35,0,2.095890410958904
F,0,1,0,90000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,32,0,1.2794520547945205
F,1,0,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,63,1,0.0
F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Unknown,3.0,0,36,0,7.016438356164383
F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,64,1,0.0
F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,60,1,0.0
F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Unknown,2.0,0,63,1,0.0
M,1,0,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0,29,0,6.693150684931507
F,1,1,0,450000.0,Pensioner,Higher education,Widow,House / apartment,1,0,1,0,Unknown,1.0,0,60,1,0.0
F,1,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,52,0,3.96986301369863
M,0,1,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,Low-skill Laborers,2.0,0,45,0,1.9287671232876715
F,0,1,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,59,1,0.0
M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,51,0,12.046575342465754
M,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,0,1,Sales staff,2.0,0,24,0,2.695890410958904
F,0,1,0,202500.0,State servant,Secondary / secondary special,Widow,House / apartment,1,0,1,0,Medicine staff,1.0,0,62,0,24.21095890410959
F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,1,0,1,0,High skill tech staff,4.0,0,37,0,8.92876712328767
F,0,1,0,139500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,25,0,2.293150684931507
M,1,0,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Core staff,2.0,0,23,0,2.9232876712328766
F,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,0,34,0,1.8575342465753424
